五菱汽车	中国	72639	3.39%	202201
哈弗	中国	70228	3.28%	202201
奇瑞	中国	65527	3.06%	202201
奥迪	德国	63054	2.95%	202201
别克	美国	61967	2.9%	202201
特斯拉	美国	59845	2.8%	202201
奔驰	德国	57615	2.69%	202201
红旗	中国	42158	1.97%	202201
荣威	中国	38400	1.79%	202201
广汽传祺	中国	36546	1.71%	202201
现代	韩国	24056	1.12%	202201
名爵	中国	23087	1.08%	202201
凯迪拉克	美国	22217	1.04%	202201
福特	美国	21647	1.01%	202201
雪佛兰	美国	20628	0.96%	202201
长安欧尚	中国	18891	0.88%	202201
东风风神	中国	18555	0.87%	202201
领克	中国	18334	0.86%	202201
马自达	日本	18147	0.85%	202201
东风风行	中国	17018	0.8%	202201
沃尔沃	瑞典	16777	0.78%	202201
捷达	德国	16777	0.78%	202201
广汽埃安	中国	16031	0.75%	202201
启辰	中国	14001	0.65%	202201
起亚	韩国	13741	0.64%	202201
小鹏汽车	中国	12922	0.6%	202201
理想	中国	12268	0.57%	202201
哪吒汽车	中国	11009	0.51%	202201
东风风光	中国	10962	0.51%	202201
思皓	中国	10659	0.5%	202201
坦克	中国	10363	0.48%	202201
捷途	中国	10050	0.47%	202201
蔚来	中国	9652	0.45%	202201
宝骏	中国	9334	0.44%	202201
欧拉	中国	9020	0.42%	202201
零跑汽车	中国	8085	0.38%	202201
东风纳米	中国	7947	0.37%	202201
吉利几何	中国	7563	0.35%	202201
林肯	美国	6700	0.31%	202201
雪铁龙	法国	6689	0.31%	202201
标致	法国	6251	0.29%	202201
斯柯达	捷克	5800	0.27%	202201
上汽大通MAXUS	中国	5311	0.25%	202201
魏牌	中国	5098	0.24%	202201
奔腾	中国	4828	0.23%	202201
星途	中国	3935	0.18%	202201
三菱	日本	3805	0.18%	202201
御捷新能源	中国	3767	0.18%	202201
极氪	中国	3530	0.16%	202201
凌宝汽车	中国	3266	0.15%	202201
长安凯程	中国	3051	0.14%	202201
江汽集团	中国	2785	0.13%	202201
北京汽车	中国	2543	0.12%	202201
飞凡汽车	中国	2241	0.1%	202201
威马汽车	中国	2200	0.1%	202201
雷丁	中国	2071	0.1%	202201
北京	中国	2033	0.09%	202201
路虎	英国	1893	0.09%	202201
SWM斯威汽车	中国	1867	0.09%	202201
Jeep	美国	1724	0.08%	202201
野马汽车	中国	1703	0.08%	202201
睿蓝汽车	中国	1683	0.08%	202201
百智新能源	中国	1560	0.07%	202201
岚图汽车	中国	1553	0.07%	202201
凯翼	中国	1416	0.07%	202201
新宝骏	中国	1392	0.07%	202201
SRM鑫源	中国	1270	0.06%	202201
创维汽车	中国	1207	0.06%	202201
捷豹	英国	1149	0.05%	202201
英菲尼迪	日本	1054	0.05%	202201
ARCFOX极狐	中国	827	0.04%	202201
鸿蒙智行	中国	815	0.04%	202201
东南	中国	800	0.04%	202201
中国重汽VGV	中国	765	0.04%	202201
广汽集团	中国	714	0.03%	202201
合创汽车	中国	658	0.03%	202201
大运汽车	中国	610	0.03%	202201
江铃集团新能源	中国	601	0.03%	202201
海马	中国	579	0.03%	202201
小虎	中国	565	0.03%	202201
理念	中国	490	0.02%	202201
电动屋	中国	484	0.02%	202201
思铭	中国	482	0.02%	202201
DS	法国	332	0.02%	202201
华晨新日	中国	301	0.01%	202201
云度	中国	264	0.01%	202201
腾势	中国	175	0.01%	202201
开瑞	中国	152	0.01%	202201
爱驰	中国	134	0.01%	202201
讴歌	日本	101	-	202201
云雀汽车	中国	100	-	202201
东风富康	中国	61	-	202201
国机智骏	中国	40	-	202201
北汽昌河	中国	14	-	202201
福汽启腾	中国	2	-	202201
SERES赛力斯	中国	2	-	202201
大众	德国	156714	10.8%	202202
丰田	日本	125628	8.66%	202202
本田	日本	115688	7.97%	202202
比亚迪	中国	88093	6.07%	202202
日产	日本	75390	5.19%	202202
吉利汽车	中国	58209	4.01%	202202
特斯拉	美国	56515	3.89%	202202
长安	中国	53034	3.65%	202202
五菱汽车	中国	43645	3.01%	202202
宝马	德国	43558	3%	202202
奥迪	德国	43319	2.98%	202202
奇瑞	中国	42758	2.95%	202202
奔驰	德国	42421	2.92%	202202
别克	美国	42048	2.9%	202202
哈弗	中国	41994	2.89%	202202
名爵	中国	33217	2.29%	202202
荣威	中国	25871	1.78%	202202
广汽传祺	中国	23183	1.6%	202202
红旗	中国	21643	1.49%	202202
雪佛兰	美国	16606	1.14%	202202
现代	韩国	16457	1.13%	202202
捷达	德国	15177	1.05%	202202
凯迪拉克	美国	13501	0.93%	202202
东风风神	中国	11378	0.78%	202202
起亚	韩国	11040	0.76%	202202
领克	中国	10524	0.73%	202202
长安欧尚	中国	10234	0.71%	202202
启辰	中国	10001	0.69%	202202
福特	美国	9745	0.67%	202202
思皓	中国	9546	0.66%	202202
东风风行	中国	9236	0.64%	202202
马自达	日本	8840	0.61%	202202
广汽埃安	中国	8526	0.59%	202202
理想	中国	8414	0.58%	202202
东风风光	中国	7858	0.54%	202202
沃尔沃	瑞典	7518	0.52%	202202
哪吒汽车	中国	7117	0.49%	202202
宝骏	中国	6879	0.47%	202202
捷途	中国	6700	0.46%	202202
坦克	中国	6468	0.45%	202202
小鹏汽车	中国	6225	0.43%	202202
东风纳米	中国	6210	0.43%	202202
蔚来	中国	6131	0.42%	202202
吉利几何	中国	5211	0.36%	202202
魏牌	中国	4432	0.31%	202202
斯柯达	捷克	4270	0.29%	202202
欧拉	中国	4066	0.28%	202202
雪铁龙	法国	3892	0.27%	202202
标致	法国	3640	0.25%	202202
三菱	日本	3632	0.25%	202202
星途	中国	3551	0.24%	202202
零跑汽车	中国	3435	0.24%	202202
新宝骏	中国	3369	0.23%	202202
极氪	中国	2916	0.2%	202202
凌宝汽车	中国	2850	0.2%	202202
林肯	美国	2701	0.19%	202202
上汽大通MAXUS	中国	2657	0.18%	202202
御捷新能源	中国	2564	0.18%	202202
SWM斯威汽车	中国	2200	0.15%	202202
路虎	英国	2098	0.14%	202202
捷豹	英国	2033	0.14%	202202
北京汽车	中国	1817	0.13%	202202
睿蓝汽车	中国	1618	0.11%	202202
野马汽车	中国	1606	0.11%	202202
威马汽车	中国	1557	0.11%	202202
雷丁	中国	1531	0.11%	202202
长安凯程	中国	1342	0.09%	202202
凯翼	中国	1283	0.09%	202202
北京	中国	1221	0.08%	202202
飞凡汽车	中国	1136	0.08%	202202
江汽集团	中国	1094	0.08%	202202
百智新能源	中国	1086	0.07%	202202
鸿蒙智行	中国	1061	0.07%	202202
创维汽车	中国	1047	0.07%	202202
合创汽车	中国	1016	0.07%	202202
SRM鑫源	中国	1003	0.07%	202202
英菲尼迪	日本	910	0.06%	202202
岚图汽车	中国	740	0.05%	202202
海马	中国	703	0.05%	202202
奔腾	中国	660	0.05%	202202
大运汽车	中国	608	0.04%	202202
广汽集团	中国	606	0.04%	202202
ARCFOX极狐	中国	550	0.04%	202202
东南	中国	528	0.04%	202202
江铃集团新能源	中国	517	0.04%	202202
开瑞	中国	447	0.03%	202202
思铭	中国	425	0.03%	202202
中国重汽VGV	中国	397	0.03%	202202
电动屋	中国	379	0.03%	202202
华晨新日	中国	360	0.02%	202202
小虎	中国	315	0.02%	202202
云度	中国	252	0.02%	202202
DS	法国	208	0.01%	202202
Jeep	美国	132	0.01%	202202
理念	中国	116	0.01%	202202
东风富康	中国	100	0.01%	202202
福汽启腾	中国	85	0.01%	202202
一汽	中国	75	0.01%	202202
讴歌	日本	36	-	202202
国机智骏	中国	23	-	202202
爱驰	中国	15	-	202202
大众	德国	180786	9.93%	202203
丰田	日本	166941	9.17%	202203
本田	日本	146932	8.07%	202203
长安	中国	110015	6.05%	202203
比亚迪	中国	103852	5.71%	202203
五菱汽车	中国	102951	5.66%	202203
吉利汽车	中国	78444	4.31%	202203
特斯拉	美国	65814	3.62%	202203
奇瑞	中国	58562	3.22%	202203
别克	美国	57117	3.14%	202203
日产	日本	57010	3.13%	202203
哈弗	中国	54534	3%	202203
奔驰	德国	50160	2.76%	202203
宝马	德国	35723	1.96%	202203
奥迪	德国	31706	1.74%	202203
名爵	中国	30161	1.66%	202203
广汽传祺	中国	29691	1.63%	202203
荣威	中国	28539	1.57%	202203
广汽埃安	中国	20317	1.12%	202203
雪佛兰	美国	19909	1.09%	202203
现代	韩国	17102	0.94%	202203
东风风行	中国	15518	0.85%	202203
小鹏汽车	中国	15414	0.85%	202203
东风风神	中国	15278	0.84%	202203
福特	美国	15259	0.84%	202203
捷达	德国	14223	0.78%	202203
领克	中国	13565	0.75%	202203
长安欧尚	中国	13401	0.74%	202203
沃尔沃	瑞典	12854	0.71%	202203
红旗	中国	12380	0.68%	202203
哪吒汽车	中国	12026	0.66%	202203
思皓	中国	11858	0.65%	202203
起亚	韩国	11149	0.61%	202203
理想	中国	11034	0.61%	202203
东风风光	中国	10920	0.6%	202203
零跑汽车	中国	10059	0.55%	202203
捷途	中国	10006	0.55%	202203
蔚来	中国	9985	0.55%	202203
凯迪拉克	美国	9507	0.52%	202203
坦克	中国	8922	0.49%	202203
马自达	日本	8309	0.46%	202203
宝骏	中国	7881	0.43%	202203
林肯	美国	7192	0.4%	202203
欧拉	中国	6342	0.35%	202203
北京汽车	中国	5751	0.32%	202203
斯柯达	捷克	5501	0.3%	202203
雪铁龙	法国	5438	0.3%	202203
吉利几何	中国	5352	0.29%	202203
东风纳米	中国	4832	0.27%	202203
启辰	中国	4814	0.26%	202203
魏牌	中国	4755	0.26%	202203
标致	法国	4706	0.26%	202203
威马汽车	中国	3719	0.2%	202203
星途	中国	3160	0.17%	202203
凌宝汽车	中国	3100	0.17%	202203
捷豹	英国	3071	0.17%	202203
鸿蒙智行	中国	3045	0.17%	202203
新宝骏	中国	2934	0.16%	202203
合创汽车	中国	2893	0.16%	202203
御捷新能源	中国	2819	0.15%	202203
上汽大通MAXUS	中国	2814	0.15%	202203
路虎	英国	2378	0.13%	202203
江汽集团	中国	2091	0.11%	202203
SWM斯威汽车	中国	2080	0.11%	202203
东南	中国	2017	0.11%	202203
睿蓝汽车	中国	2008	0.11%	202203
三菱	日本	2002	0.11%	202203
雷丁	中国	1967	0.11%	202203
北京	中国	1864	0.1%	202203
极氪	中国	1795	0.1%	202203
奔腾	中国	1659	0.09%	202203
ARCFOX极狐	中国	1623	0.09%	202203
飞凡汽车	中国	1512	0.08%	202203
江铃集团新能源	中国	1502	0.08%	202203
凯翼	中国	1452	0.08%	202203
长安凯程	中国	1450	0.08%	202203
野马汽车	中国	1444	0.08%	202203
岚图汽车	中国	1400	0.08%	202203
百智新能源	中国	1325	0.07%	202203
创维汽车	中国	1184	0.07%	202203
思铭	中国	1090	0.06%	202203
SRM鑫源	中国	950	0.05%	202203
中国重汽VGV	中国	850	0.05%	202203
开瑞	中国	842	0.05%	202203
大运汽车	中国	710	0.04%	202203
东风富康	中国	703	0.04%	202203
英菲尼迪	日本	512	0.03%	202203
小虎	中国	500	0.03%	202203
爱驰	中国	415	0.02%	202203
讴歌	日本	412	0.02%	202203
海马	中国	408	0.02%	202203
华晨新日	中国	378	0.02%	202203
理念	中国	307	0.02%	202203
广汽集团	中国	278	0.02%	202203
电动屋	中国	261	0.01%	202203
DS	法国	253	0.01%	202203
云雀汽车	中国	114	0.01%	202203
国机智骏	中国	18	-	202203
福汽启腾	中国	7	-	202203
比亚迪	中国	105475	11.19%	202204
丰田	日本	99893	10.6%	202204
大众	德国	68129	7.23%	202204
吉利汽车	中国	51999	5.52%	202204
长安	中国	47980	5.09%	202204
五菱汽车	中国	44002	4.67%	202204
本田	日本	40183	4.26%	202204
奇瑞	中国	39749	4.22%	202204
日产	日本	38037	4.04%	202204
宝马	德国	31743	3.37%	202204
奔驰	德国	29460	3.13%	202204
哈弗	中国	29125	3.09%	202204
广汽传祺	中国	19948	2.12%	202204
别克	美国	16490	1.75%	202204
奥迪	德国	14129	1.5%	202204
宝骏	中国	12112	1.29%	202204
领克	中国	10301	1.09%	202204
广汽埃安	中国	10212	1.08%	202204
现代	韩国	10012	1.06%	202204
东风风神	中国	9178	0.97%	202204
名爵	中国	9108	0.97%	202204
零跑汽车	中国	9087	0.96%	202204
小鹏汽车	中国	9002	0.96%	202204
福特	美国	8949	0.95%	202204
哪吒汽车	中国	8813	0.94%	202204
长安欧尚	中国	8151	0.86%	202204
思皓	中国	7960	0.84%	202204
捷途	中国	7735	0.82%	202204
荣威	中国	7686	0.82%	202204
东风风光	中国	7342	0.78%	202204
红旗	中国	6812	0.72%	202204
坦克	中国	6065	0.64%	202204
东风风行	中国	6018	0.64%	202204
起亚	韩国	5697	0.6%	202204
沃尔沃	瑞典	5338	0.57%	202204
蔚来	中国	5074	0.54%	202204
雪佛兰	美国	4973	0.53%	202204
吉利几何	中国	4698	0.5%	202204
东风纳米	中国	4294	0.46%	202204
理想	中国	4167	0.44%	202204
捷达	德国	4007	0.43%	202204
雪铁龙	法国	3760	0.4%	202204
睿蓝汽车	中国	3724	0.4%	202204
启辰	中国	3581	0.38%	202204
标致	法国	3572	0.38%	202204
鸿蒙智行	中国	3245	0.34%	202204
林肯	美国	3241	0.34%	202204
马自达	日本	2875	0.31%	202204
凌宝汽车	中国	2606	0.28%	202204
新宝骏	中国	2456	0.26%	202204
魏牌	中国	2293	0.24%	202204
SWM斯威汽车	中国	2217	0.24%	202204
极氪	中国	2137	0.23%	202204
北京汽车	中国	1840	0.2%	202204
星途	中国	1840	0.2%	202204
御捷新能源	中国	1826	0.19%	202204
奔腾	中国	1770	0.19%	202204
欧拉	中国	1547	0.16%	202204
威马汽车	中国	1521	0.16%	202204
特斯拉	美国	1512	0.16%	202204
上汽大通MAXUS	中国	1460	0.15%	202204
北京	中国	1408	0.15%	202204
野马汽车	中国	1300	0.14%	202204
斯柯达	捷克	1200	0.13%	202204
百智新能源	中国	1180	0.13%	202204
凯翼	中国	1133	0.12%	202204
雷丁	中国	1129	0.12%	202204
路虎	英国	1110	0.12%	202204
凯迪拉克	美国	1107	0.12%	202204
岚图汽车	中国	1077	0.11%	202204
合创汽车	中国	1026	0.11%	202204
海马	中国	1013	0.11%	202204
三菱	日本	1002	0.11%	202204
创维汽车	中国	976	0.1%	202204
江汽集团	中国	929	0.1%	202204
东风富康	中国	820	0.09%	202204
大运汽车	中国	810	0.09%	202204
江铃集团新能源	中国	782	0.08%	202204
开瑞	中国	737	0.08%	202204
捷豹	英国	673	0.07%	202204
飞凡汽车	中国	641	0.07%	202204
ARCFOX极狐	中国	601	0.06%	202204
中国重汽VGV	中国	600	0.06%	202204
长安凯程	中国	531	0.06%	202204
华晨新日	中国	488	0.05%	202204
小虎	中国	420	0.04%	202204
电动屋	中国	361	0.04%	202204
SRM鑫源	中国	295	0.03%	202204
思铭	中国	215	0.02%	202204
云雀汽车	中国	193	0.02%	202204
爱驰	中国	190	0.02%	202204
英菲尼迪	日本	157	0.02%	202204
广汽集团	中国	87	0.01%	202204
DS	法国	84	0.01%	202204
北汽昌河	中国	44	-	202204
理念	中国	25	-	202204
国机智骏	中国	15	-	202204
东南	中国	13	-	202204
讴歌	日本	11	-	202204
大众	德国	172527	10.94%	202205
丰田	日本	141688	8.98%	202205
比亚迪	中国	114183	7.24%	202205
本田	日本	82058	5.2%	202205
五菱汽车	中国	71493	4.53%	202205
长安	中国	66091	4.19%	202205
宝马	德国	62567	3.97%	202205
吉利汽车	中国	62002	3.93%	202205
奇瑞	中国	59739	3.79%	202205
日产	日本	53032	3.36%	202205
别克	美国	50990	3.23%	202205
奥迪	德国	50624	3.21%	202205
奔驰	德国	42770	2.71%	202205
哈弗	中国	41748	2.65%	202205
名爵	中国	39713	2.52%	202205
特斯拉	美国	32165	2.04%	202205
广汽传祺	中国	28076	1.78%	202205
红旗	中国	25020	1.59%	202205
荣威	中国	24968	1.58%	202205
广汽埃安	中国	21056	1.34%	202205
雪佛兰	美国	19155	1.21%	202205
福特	美国	12575	0.8%	202205
宝骏	中国	12184	0.77%	202205
捷达	德国	11838	0.75%	202205
捷途	中国	11520	0.73%	202205
理想	中国	11496	0.73%	202205
长安欧尚	中国	11481	0.73%	202205
领克	中国	11339	0.72%	202205
思皓	中国	11231	0.71%	202205
哪吒汽车	中国	11009	0.7%	202205
东风风神	中国	10973	0.7%	202205
奔腾	中国	10747	0.68%	202205
小鹏汽车	中国	10125	0.64%	202205
零跑汽车	中国	10069	0.64%	202205
凯迪拉克	美国	8700	0.55%	202205
现代	韩国	8435	0.53%	202205
起亚	韩国	8082	0.51%	202205
坦克	中国	8018	0.51%	202205
马自达	日本	7883	0.5%	202205
沃尔沃	瑞典	7407	0.47%	202205
吉利几何	中国	7369	0.47%	202205
东风纳米	中国	7146	0.45%	202205
东风风光	中国	7066	0.45%	202205
蔚来	中国	7024	0.45%	202205
东风风行	中国	6012	0.38%	202205
启辰	中国	6006	0.38%	202205
鸿蒙智行	中国	5033	0.32%	202205
极氪	中国	4330	0.27%	202205
标致	法国	4160	0.26%	202205
睿蓝汽车	中国	4030	0.26%	202205
欧拉	中国	4023	0.26%	202205
星途	中国	3639	0.23%	202205
雪铁龙	法国	3350	0.21%	202205
斯柯达	捷克	3284	0.21%	202205
上汽大通MAXUS	中国	3132	0.2%	202205
威马汽车	中国	3003	0.19%	202205
新宝骏	中国	3001	0.19%	202205
路虎	英国	2950	0.19%	202205
凌宝汽车	中国	2949	0.19%	202205
林肯	美国	2916	0.18%	202205
魏牌	中国	2520	0.16%	202205
北京汽车	中国	1709	0.11%	202205
捷豹	英国	1660	0.11%	202205
凯翼	中国	1523	0.1%	202205
三菱	日本	1501	0.1%	202205
飞凡汽车	中国	1453	0.09%	202205
SWM斯威汽车	中国	1322	0.08%	202205
雷丁	中国	1217	0.08%	202205
野马汽车	中国	1144	0.07%	202205
创维汽车	中国	1130	0.07%	202205
ARCFOX极狐	中国	1043	0.07%	202205
合创汽车	中国	1036	0.07%	202205
江铃集团新能源	中国	961	0.06%	202205
岚图汽车	中国	906	0.06%	202205
江汽集团	中国	900	0.06%	202205
长安凯程	中国	862	0.05%	202205
大运汽车	中国	827	0.05%	202205
御捷新能源	中国	794	0.05%	202205
北京	中国	774	0.05%	202205
东风富康	中国	697	0.04%	202205
华晨新日	中国	644	0.04%	202205
电动屋	中国	606	0.04%	202205
开瑞	中国	598	0.04%	202205
福汽启腾	中国	537	0.03%	202205
百智新能源	中国	505	0.03%	202205
中国重汽VGV	中国	466	0.03%	202205
讴歌	日本	458	0.03%	202205
爱驰	中国	367	0.02%	202205
思铭	中国	251	0.02%	202205
海马	中国	228	0.01%	202205
云雀汽车	中国	220	0.01%	202205
SRM鑫源	中国	197	0.01%	202205
DS	法国	190	0.01%	202205
广汽集团	中国	161	0.01%	202205
英菲尼迪	日本	147	0.01%	202205
小虎	中国	145	0.01%	202205
理念	中国	92	0.01%	202205
东南	中国	52	-	202205
国机智骏	中国	9	-	202205
SERES赛力斯	中国	3	-	202205
Jeep	美国	1	-	202205
大众	德国	245458	11.33%	202206
丰田	日本	202833	9.36%	202206
本田	日本	147792	6.82%	202206
比亚迪	中国	133762	6.18%	202206
吉利汽车	中国	92491	4.27%	202206
长安	中国	88010	4.06%	202206
五菱汽车	中国	87462	4.04%	202206
日产	日本	80071	3.7%	202206
特斯拉	美国	78906	3.64%	202206
别克	美国	75866	3.5%	202206
奥迪	德国	74714	3.45%	202206
奇瑞	中国	74706	3.45%	202206
宝马	德国	62149	2.87%	202206
奔驰	德国	60036	2.77%	202206
哈弗	中国	51274	2.37%	202206
名爵	中国	43415	2%	202206
广汽传祺	中国	30897	1.43%	202206
荣威	中国	28313	1.31%	202206
广汽埃安	中国	24109	1.11%	202206
福特	美国	23936	1.11%	202206
雪佛兰	美国	23852	1.1%	202206
红旗	中国	21859	1.01%	202206
凯迪拉克	美国	20807	0.96%	202206
现代	韩国	18097	0.84%	202206
东风风神	中国	16664	0.77%	202206
捷达	德国	16199	0.75%	202206
小鹏汽车	中国	15295	0.71%	202206
捷途	中国	15036	0.69%	202206
坦克	中国	14258	0.66%	202206
沃尔沃	瑞典	13519	0.62%	202206
领克	中国	13193	0.61%	202206
哪吒汽车	中国	13157	0.61%	202206
理想	中国	13024	0.6%	202206
蔚来	中国	12961	0.6%	202206
思皓	中国	12709	0.59%	202206
起亚	韩国	12641	0.58%	202206
长安欧尚	中国	12567	0.58%	202206
零跑汽车	中国	11259	0.52%	202206
吉利几何	中国	11156	0.52%	202206
东风风行	中国	10631	0.49%	202206
林肯	美国	10082	0.47%	202206
启辰	中国	10036	0.46%	202206
宝骏	中国	9713	0.45%	202206
马自达	日本	9688	0.45%	202206
欧拉	中国	8275	0.38%	202206
东风纳米	中国	8176	0.38%	202206
鸿蒙智行	中国	7021	0.32%	202206
东风风光	中国	6861	0.32%	202206
奔腾	中国	5726	0.26%	202206
上汽大通MAXUS	中国	5281	0.24%	202206
睿蓝汽车	中国	4936	0.23%	202206
标致	法国	4657	0.22%	202206
极氪	中国	4302	0.2%	202206
威马汽车	中国	4031	0.19%	202206
北京汽车	中国	3768	0.17%	202206
国金汽车	中国	3740	0.17%	202206
星途	中国	3362	0.16%	202206
斯柯达	捷克	3300	0.15%	202206
雪铁龙	法国	3160	0.15%	202206
飞凡汽车	中国	3098	0.14%	202206
路虎	英国	3043	0.14%	202206
魏牌	中国	2887	0.13%	202206
凌宝汽车	中国	2806	0.13%	202206
新宝骏	中国	2607	0.12%	202206
三菱	日本	2085	0.1%	202206
ARCFOX极狐	中国	2079	0.1%	202206
北京	中国	2079	0.1%	202206
凯翼	中国	2008	0.09%	202206
江汽集团	中国	1621	0.07%	202206
思铭	中国	1558	0.07%	202206
大运汽车	中国	1500	0.07%	202206
捷豹	英国	1336	0.06%	202206
创维汽车	中国	1292	0.06%	202206
雷丁	中国	1264	0.06%	202206
SWM斯威汽车	中国	1240	0.06%	202206
岚图汽车	中国	1202	0.06%	202206
野马汽车	中国	1029	0.05%	202206
长安凯程	中国	948	0.04%	202206
合创汽车	中国	921	0.04%	202206
东风富康	中国	714	0.03%	202206
天际汽车	中国	701	0.03%	202206
御捷新能源	中国	694	0.03%	202206
中国重汽VGV	中国	678	0.03%	202206
电动屋	中国	618	0.03%	202206
讴歌	日本	617	0.03%	202206
江铃集团新能源	中国	610	0.03%	202206
华晨新日	中国	588	0.03%	202206
开瑞	中国	375	0.02%	202206
小虎	中国	354	0.02%	202206
SRM鑫源	中国	319	0.01%	202206
爱驰	中国	305	0.01%	202206
东南	中国	235	0.01%	202206
理念	中国	210	0.01%	202206
云雀汽车	中国	203	0.01%	202206
		197	0.01%	202206
英菲尼迪	日本	182	0.01%	202206
海马	中国	182	0.01%	202206
广汽集团	中国	172	0.01%	202206
DS	法国	100	-	202206
瑞风汽车	中国	37	-	202206
SERES赛力斯	中国	35	-	202206
福汽启腾	中国	16	-	202206
国机智骏	中国	14	-	202206
大众	德国	225610	10.61%	202207
丰田	日本	166637	7.84%	202207
比亚迪	中国	162214	7.63%	202207
本田	日本	153542	7.22%	202207
五菱汽车	中国	106483	5.01%	202207
奇瑞	中国	97276	4.58%	202207
长安	中国	96786	4.55%	202207
吉利汽车	中国	84972	4%	202207
日产	日本	81042	3.81%	202207
别克	美国	70106	3.3%	202207
奔驰	德国	66162	3.11%	202207
哈弗	中国	61279	2.88%	202207
奥迪	德国	59676	2.81%	202207
宝马	德国	50705	2.39%	202207
名爵	中国	45575	2.14%	202207
广汽传祺	中国	33298	1.57%	202207
荣威	中国	28497	1.34%	202207
特斯拉	美国	28217	1.33%	202207
广汽埃安	中国	25033	1.18%	202207
福特	美国	25001	1.18%	202207
现代	韩国	24031	1.13%	202207
红旗	中国	22275	1.05%	202207
凯迪拉克	美国	21407	1.01%	202207
雪佛兰	美国	20787	0.98%	202207
捷途	中国	16690	0.79%	202207
沃尔沃	瑞典	15137	0.71%	202207
领克	中国	15007	0.71%	202207
起亚	韩国	14730	0.69%	202207
长安欧尚	中国	14379	0.68%	202207
哪吒汽车	中国	14037	0.66%	202207
宝骏	中国	14021	0.66%	202207
坦克	中国	12473	0.59%	202207
吉利几何	中国	12214	0.57%	202207
零跑汽车	中国	12044	0.57%	202207
东风风神	中国	12033	0.57%	202207
思皓	中国	11955	0.56%	202207
小鹏汽车	中国	11524	0.54%	202207
理想	中国	10422	0.49%	202207
启辰	中国	10102	0.48%	202207
蔚来	中国	10051	0.47%	202207
捷达	德国	10001	0.47%	202207
欧拉	中国	8829	0.42%	202207
东风纳米	中国	8678	0.41%	202207
东风风行	中国	8510	0.4%	202207
鸿蒙智行	中国	7228	0.34%	202207
马自达	日本	7111	0.33%	202207
奔腾	中国	7008	0.33%	202207
林肯	美国	6645	0.31%	202207
东风风光	中国	5682	0.27%	202207
雪铁龙	法国	5607	0.26%	202207
睿蓝汽车	中国	5418	0.25%	202207
极氪	中国	5022	0.24%	202207
北京汽车	中国	4645	0.22%	202207
威马汽车	中国	4566	0.21%	202207
飞凡汽车	中国	4500	0.21%	202207
国金汽车	中国	3885	0.18%	202207
三菱	日本	3777	0.18%	202207
斯柯达	捷克	3610	0.17%	202207
标致	法国	3597	0.17%	202207
星途	中国	3542	0.17%	202207
上汽大通MAXUS	中国	3496	0.16%	202207
路虎	英国	3304	0.16%	202207
魏牌	中国	3034	0.14%	202207
凌宝汽车	中国	2988	0.14%	202207
凯翼	中国	2830	0.13%	202207
北京	中国	2490	0.12%	202207
新宝骏	中国	2276	0.11%	202207
雷丁	中国	2091	0.1%	202207
岚图汽车	中国	1793	0.08%	202207
大运汽车	中国	1711	0.08%	202207
捷豹	英国	1505	0.07%	202207
SWM斯威汽车	中国	1374	0.06%	202207
SRM鑫源	中国	1301	0.06%	202207
江汽集团	中国	1166	0.05%	202207
创维汽车	中国	1159	0.05%	202207
ARCFOX极狐	中国	1053	0.05%	202207
天际汽车	中国	1010	0.05%	202207
野马汽车	中国	946	0.04%	202207
思铭	中国	945	0.04%	202207
东风富康	中国	819	0.04%	202207
智己汽车	中国	816	0.04%	202207
爱驰	中国	808	0.04%	202207
华晨新日	中国	704	0.03%	202207
中国重汽VGV	中国	692	0.03%	202207
电动屋	中国	623	0.03%	202207
小虎	中国	603	0.03%	202207
合创汽车	中国	453	0.02%	202207
开瑞	中国	400	0.02%	202207
长安凯程	中国	372	0.02%	202207
东南	中国	340	0.02%	202207
江铃集团新能源	中国	336	0.02%	202207
		233	0.01%	202207
DS	法国	204	0.01%	202207
海马	中国	202	0.01%	202207
英菲尼迪	日本	156	0.01%	202207
云雀汽车	中国	139	0.01%	202207
理念	中国	108	0.01%	202207
广汽集团	中国	64	-	202207
瑞风汽车	中国	39	-	202207
讴歌	日本	21	-	202207
福汽启腾	中国	1	-	202207
大众	德国	244262	11%	202208
丰田	日本	202040	9.1%	202208
比亚迪	中国	173977	7.84%	202208
本田	日本	143445	6.46%	202208
奇瑞	中国	112375	5.06%	202208
五菱汽车	中国	96363	4.34%	202208
吉利汽车	中国	94518	4.26%	202208
奥迪	德国	82984	3.74%	202208
特斯拉	美国	76965	3.47%	202208
日产	日本	73308	3.3%	202208
别克	美国	62946	2.84%	202208
宝马	德国	59173	2.67%	202208
哈弗	中国	50400	2.27%	202208
长安	中国	49502	2.23%	202208
现代	韩国	49019	2.21%	202208
名爵	中国	41280	1.86%	202208
奔驰	德国	37679	1.7%	202208
荣威	中国	31496	1.42%	202208
红旗	中国	27026	1.22%	202208
广汽埃安	中国	27021	1.22%	202208
雪佛兰	美国	26514	1.19%	202208
凯迪拉克	美国	22700	1.02%	202208
鸿蒙智行	中国	22176	1%	202208
广汽传祺	中国	21383	0.96%	202208
捷途	中国	18979	0.85%	202208
福特	美国	18663	0.84%	202208
宝骏	中国	17051	0.77%	202208
思皓	中国	16416	0.74%	202208
哪吒汽车	中国	16017	0.72%	202208
吉利几何	中国	15851	0.71%	202208
沃尔沃	瑞典	15809	0.71%	202208
